rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,review_length,emotion,topic
1,just nasty very disturbing,I will have to return this item when I opened it it had little globs of black stuff in it just nasty very disturbing,[],B08FFYJN26,B08FFYJN26,AEJR7QS7EVHM4UQZAM23WKJ3TZGQ,2020-08-27 13:17:41.407,3,True,24,disgust,-1
1,Doesn’t clean all,"Wasn’t all that amazing, not all my brushes could fit. That was huge I had to tape it to the biggest piece and my brushes would fall out. Some of them it did it’s job just wish all my brushes got cleaned",[],B075MTGSSM,B075MTGSSM,AHB74R4OVMONQ5BHZ5KAEUVNRHXQ,2018-12-24 18:30:32.689,0,True,42,surprise,1
1,Bad hair freezy and nots up,This hair is bad nots up first day of install had to take it out 3 days later what a rip off,[],B0B74HF8QP,B0B74HF8QP,AE5OXHOKZEMZU7XDSX53UMOZL7EA,2022-11-15 09:49:36.854,0,True,22,surprise,-1
1,Disappointing,Color was not as shown and looks bad. Not easy to attach to my own hair securely,[],B076B1L1B9,B076B1L1B9,AH3UIXUV2HMFKDZJ4WVYHWMGC6PQ,2020-02-09 00:50:49.623,0,True,17,disgust,110
1,One Star,Low grade gel don't last,[],B00AWYDPVA,B00AWYDPVA,AHEPTEK65HUIEG6YCO7KVHGJO7MQ,2016-07-05 19:57:50.000,0,True,5,neutral,99
1,One Star,"Not happy with the item ,doesn't work",[],B00ROE0KLE,B00ROE0KLE,AGCNALUOPIDRBFZJAVI2AH3G6N2A,2015-03-12 04:30:15.000,0,True,7,sadness,-1
1,Waste of money,"Takes forever for the polish to dry, it only stays on for maybe a day then starts preling off.",[],B087G54FLM,B087G54FLM,AHDFGOUJ5Y65VJKIM6RI2GQ34SXA,2021-12-15 04:24:44.429,0,True,19,neutral,0
1,doesnt shine & base didnt dry,not good at all,[],B07DMD8M5T,B07DMD8M5T,AG4JFATRFBIP2MSUUGOM3UKPNVFQ,2020-03-11 03:33:11.953,0,True,4,sadness,91
1,This is the biggest lie in amazon. This stuff ...,"This is the biggest lie in amazon.  This stuff doesn't whiten, stains the sink and creates a bigger mess than a 3 yr old in black finger paint.<br />It doesn't rinse off your teeth, needs a second brushing with regular tooth paste just to get it out of your gums.  DON'T buy it, it is a rip off.",[],B00FCCFVTQ,B07VGB3JZP,AHC3HZHGXDRGAK2ONI5TM4OD4IAQ,2016-09-26 21:40:16.000,3,True,58,disgust,1
1,Broken,Did not spray at all,[],B07C533XCW,B07C533XCW,AG3PRDUP4R2FYHZOGBSHUBDKTCJA,2021-11-03 19:36:04.442,0,True,5,neutral,18
1,Do buy it,It was open when it came,[],B00WAOH7NW,B00WAOH7NW,AEXSWWOPMO7IAXD24H7NXRITF7TA,2018-07-09 16:28:56.777,0,True,6,neutral,-1
1,"Defectoso de  pigmento., el acondicionador no trabaja ni acondiciona me dejo  frizz  n",No tienen suficiente pigmento<br />El acondicionador me dejo mucho frizz me enrredo  el cabello<br />Con defecto de bombillas,[],B08QKXY1KN,B08QKXY1KN,AGXSVV6XZLK7VXFBYPLAJIHYEZ3A,2022-09-25 05:18:46.868,0,True,18,neutral,6
1,"Spray is too directed at one small spot, and pump too hard to push.","Spray is too directed at one small spot, and pump too hard to push. Bought to help combat a constant facial flushing problem - and they will work as an emergency/desperation stash, when  I'm away from or can't locate the kind that work better.",[],B015D461V4,B015D461V4,AE44EN25ZEAGN3QLPARMDQ4PE5QQ,2016-02-28 08:36:15.000,1,True,44,neutral,18
1,"This is not what you’re looking for, go back to Sephora listing girl",I bought the wrong scent thinking it was the same but quicker on amazon and it’s nothing like the original and bc of the return policy I’m stuck with an old lady smelling scent for $30.,[],B07B3WT8BN,B07B3WT8BN,AEZPZTGGBBDZFVMFE3CZ4XUJJFYQ,2020-12-18 00:47:31.497,1,True,36,neutral,-1
1,Does not last,"This eyeliner does not last at all. It is too watery and definitely not water resistant. Cheap quality, even the container.<br />Do not buy.",[],B085ZXRQ1D,B085ZXRQ1D,AEENMUBMPOXW4VQHBJBW4MUSIMUA,2020-11-23 21:26:59.987,0,True,24,neutral,14
1,Not as cute as expected,Poorly made. Had to return. Didn’t match photo.,[],B00BN3FYAE,B00BN3FYAE,AHYEPACBOPGMORQ5Y63QYZWSK62A,2020-01-12 06:57:18.535,0,True,8,sadness,16
1,Not happy with the purchase.,I did not get value for money. It wasn't what was pictured. I got two different textures hair and color..,[],B08D9FYDLJ,B08D9FYDLJ,AE5UNBQZFUL5NCD3S2C22TZJ6DVQ,2021-04-12 01:15:22.709,0,True,20,neutral,-1
1,easily fall apart,"Not soft, easily fall apart, shedding, trash.",[],B01GZV7MG2,B01GZV7MG2,AH3P24LHOTM2JHNUOKRXLNZOQO6Q,2018-04-17 15:52:47.375,0,True,7,neutral,41
1,Does not work,"Not sure what the purpose of this &#34;brush&#34; is, it did nothing for my hair but I have thick curly hair.<br />Idea is great but not sure it's ready to be sold.",[],B01AX6W1EI,B01AX6W1EI,AHIDI6JMMTCMTWQPHFJ5XBHTDALQ,2016-03-23 04:49:03.000,0,True,32,surprise,1
1,Doesn’t work well for getting the extra tan on my legs.,Does not work like the product did 8 years ago. This was my least favorite lotion.,[],B0725PWLKL,B0725PWLKL,AEUD4XQDG4AGC7DXT4ZO3KUXHJLQ,2019-01-22 03:15:55.181,2,True,16,disgust,83
1,Not comfortable,"The lady in the picture has a object and a towel propped up under this pillow to make it look comfortable,It did not fit my tub or head well",[],B07DKZP54X,B07DKZP54X,AHCLIVNFIT7TVDZXZZHSBOFUWT7Q,2018-07-24 00:56:11.280,4,True,29,sadness,87
1,Truth,Don't work The way it's being advertise,[],B072XT9V99,B0BMWQQR9W,AF4RTLTV35T6ZKCLBEQTGZH6MHIA,2021-04-12 13:56:04.428,0,True,7,neutral,27
1,Would not buy again.,So far two of the five deodorants have given way to a hollow middle after one week of use. I have never seen anything like this before. So disappointed!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61b6QS3AvhL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61b6QS3AvhL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61b6QS3AvhL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61wJ-Zm-OPL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61wJ-Zm-OPL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61wJ-Zm-OPL.jpg', 'attachment_type': 'IMAGE'}]",B079C5X51D,B079C5X51D,AFLGE5PZ56QKLHWXPCLR4FQFGH4Q,2019-01-28 22:46:24.033,0,True,29,sadness,26
1,This is trash TIK TOK FLOP,"I was warned not to purchase,  but went ahead to make my own opinion.. I SHOULD HAVE LISTENED.. don't buy this.. it's junk! Waste of time and money!!!",[],B08X4F7QYK,B08X4F7QYK,AHDDYJSIO6L3HUYWS6R2JV7I2G5A,2021-06-27 00:16:14.528,0,True,28,sadness,30
1,One Star,Smelled weird and didn't clean like other face wipes.,[],B01N4SHVCI,B01N4SHVCI,AFNCPGX76T7PKH5N5Z6X2GQ3SLOA,2017-12-07 18:26:51.482,0,True,9,disgust,9
1,Not good,Really cheap and fimsy,[],B07G5P1W9K,B07G5P1W9K,AFANDSHGCTBMUWF5L3UV4CID5N7Q,2018-10-16 17:45:20.918,0,True,4,neutral,88
1,$$ down the drain,"Waste of money. The adhesive did not stick to the tattoo paper. When removing the plastic sheet, the adhesive and the design came right off along with the plastic sheet.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61BcFUaqWzL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61BcFUaqWzL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61BcFUaqWzL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61RouRxrmIL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61RouRxrmIL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61RouRxrmIL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00Q7QHGCG,B00Q7QHGCG,AGYUF35IOFAHCE7PWMMSUQVC7M3Q,2017-03-22 06:38:10.000,1,True,30,disgust,131
1,not the best I've tried,"It's alright, not the best I've tried, still can't seem to find the perfect one that actually lasts long and looks great.",[],B01GUXUMZ8,B01GUXUMZ8,AEQ2TEJUCX4ENG47U3IC57LTFF2Q,2017-09-22 16:21:21.248,1,True,22,neutral,-1
1,smells like a moldy old house,smells like a moldy old house,[],B077VRSKY2,B077VRSKY2,AGED5WGO3MII33MSC6TOWVLBHPLQ,2019-09-14 02:16:50.106,2,True,6,surprise,9
1,Fragrance For old ladies,It smells like something my aunt would wear. Not for ppl in their 20s.,[],B07G5NTC4D,B07G5NTC4D,AEWRQFWSFXVVVXSDQZGTSEGVQ5RA,2021-02-22 19:46:42.945,0,True,14,disgust,9
1,Dont buy it…,The photo on the add show the tooth visible and more detailed.<br />But is is dark and pixelated..,[],B0BDFKFWQF,B0BDFKFWQF,AGL5QDREOGATHJELE5XBVAONAEYA,2022-10-03 21:55:27.892,1,True,18,sadness,1
1,At first I was very comfortable with the product,"At first I was very comfortable with the product, since the load had lasted a long time, but after it was discharged, I put it to charge for several hours, then I give it 1 hour or more approximately to use it, and it does not last 3 minutes and is downloaded at once, I want to know what I can do since the date of change or refund happened?","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Ze56yEwYL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Ze56yEwYL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Ze56yEwYL.jpg', 'attachment_type': 'IMAGE'}]",B06XV9R8Y1,B06XV9R8Y1,AFWGBE2RQ4CRFCNJQY5Q37Z3PBEA,2017-09-02 13:53:51.657,0,True,70,neutral,5
1,ugh,These are messy if your eyes are sensitive...DONT,[],B00LGORG7Y,B00LGORG7Y,AEEW46DPYLHLBKUA3TN2J3BPCTOA,2015-07-30 17:42:43.000,2,True,8,neutral,-1
1,One Star,Cool concept. Crap product. Stamp didn’t work at all. Completely dried out. So disappointed. Don’t waste your money.,[],B077KQRS49,B077KQRS49,AFRLRYES6LIYH7UQYLS43HZOELLQ,2018-06-02 16:53:55.596,0,True,18,disgust,146
1,"I now have fine, sparkly powder all over my hands","Not only did the plastic box arrive busted, most of the powder had spilled out. It was a total mess- powder every where! The other upsetting thing was that I was not sent the colors as stated! Instead I received 7 mostly emptied containers of white powder, one burgundy, one copper, 2 silvers & one gold. Nothing is labeled, either. I now have fine, sparkly powder all over my hands, desk, pants, and computer keyboard! What a mess this is going to be to clean up. Terrible packaging!",[],B01K5I3LS4,B01K5I3LS4,AFPKYIXN6GQAEINIIN3AGCDDE2DA,2017-01-13 02:50:25.000,1,True,88,disgust,-1
1,Terrible,"Pink box falls apart before, terribly made",[],B07GJL9ZPZ,B07GJL9ZPZ,AHZG5M3DQNVAOJJBM7OO2ZM3DUXA,2021-06-10 04:25:30.839,0,True,7,sadness,8
1,Would not recommend,The eye liner was dried up and was very clumpy. The eye lashes did not stay on,[],B07TM27HRD,B07TM27HRD,AELD7LWBGBW7RMIFKBCRCWQZS2JA,2019-09-09 00:49:38.219,0,True,17,sadness,14
1,Doesn't work,"I got this along with ears and it was frustrating. They didn't glue on the ears as all, just made my ears sticky. Also the glue remover doesn't work. A huge waste of money.",[],B01AR19RZU,B01AR19RZU,AEYSFFNYUQ3OAOT3A6U2ONVVOICQ,2017-07-03 15:34:28.443,0,True,34,disgust,64
1,A waste of money!!!,I will never buy again the first time trying to use it and the bit keeps sliding out from all the spinning when using it. So after a little while I have to stop and put the tip back in.,[],B00Q970V5W,B07D1B499B,AGFI2QUY7DH5HSQ2DEXO7ANTFZLA,2021-01-21 15:52:25.364,0,True,40,neutral,70
1,Not Scruples,"Idk what this is, but it doesn’t smell or feel like authentic Scruples.",[],B00NCBX6AK,B00NCBX6AK,AFKX5P7L32B75POKYZNI7KYOINPA,2019-02-10 17:19:05.440,1,True,13,neutral,74
1,cheep broke after 6months,"this is poorly made. the door never closed correctly and I needed it so bad I never reported it. Now after only 6 months it broke, no longer heats up completly the towels are warm at most. I can't use it like this its awful to fell luck warm towels!!! Now they say my return time is over....its broken after only 6 months!!",[],B01DJI0X4M,B01DJI0X4M,AGN6D26ZHA4AJKC7N2SSQCHORVIQ,2017-01-29 19:10:33.000,1,True,63,sadness,-1
1,Horrible,I finally got to try these! They slip down! Even if u lay down and omg they burn! Returning!,[],B076ZB548H,B076ZB548H,AGNSWJ6C7BFDETEFOY3U36OG3HPA,2018-02-24 04:36:23.232,0,True,19,surprise,39
1,Waste of money,The magnetic glue was thick and clumpy and dried out as soon as I opened it. I even bought some kiss brand magnetic eyelash glue to try and use with these lashes and nope...dudnt work...waste of money.,[],B0811S3MZ2,B0811S3MZ2,AFOGOVDKD4HRERAHTZVMARGPQ56A,2021-04-23 00:33:58.256,0,True,37,sadness,29
1,Not worth it at all,"This is nothing more than a stretchy piece of fabric to wear on your head. It doesn't hold the masks at all. The buttons are flimsy at best, stay away from this one.",[],B08G4W8BH9,B08G4W8BH9,AFVGAY5SIDFSLMU62SXT65ULPR3A,2021-04-25 18:38:10.587,1,True,33,neutral,24
1,Missing sizes,This pack came with enough nails to fit one hand. There wasn’t duplicates of each size.  I didn’t have enough to do my other hand.,[],B087JBK9MM,B087JBK9MM,AEG5T73GWKCNSHEEVIWTXUXLOJ2A,2021-01-19 19:09:20.298,0,True,25,neutral,0
1,Possibly a bad roll bit wouldn't recommend,I bought this for a tattoo I was getting. I opened the package and the backing on the film was incredibly difficult to pull off and when it did come off it came off streaky leaving the adhesive to the back. When I applied this to my skin (thankfully not on the newly tattooed skin) the front part came off equally as difficult as the back causing the film to pull up and roll back on to itself . Thank God I had a piece of the last after care bandage I purchased . I would call the roll I purchased totally unsuable and a waste of money,[],B08LRZWSRL,B08LRZWSRL,AE6WARPYD33NZON66B5DQQ4HMW4Q,2021-07-11 16:49:30.645,0,True,108,neutral,131
1,One Star,after 2months did not work anymore. Be careful ordering big items in here,[],B01EOYDFKE,B01EOYDFKE,AEUFHBFQHPYFEJ2F5MFEEIWIFYDQ,2018-01-27 17:18:45.189,4,True,13,sadness,5
1,One Star,very cheap made and not worth the money,[],B009443SJS,B009443SJS,AHK7ZBVRP25FIHUATYEN26B3N2HA,2016-12-16 00:10:42.000,0,True,8,sadness,160
1,Four Stars,"Advertised for the mature women. This mature women wishes it wasn't so shinny.<br />After using it for a week,I found it to be a very inferior product. Would not recommend.",[],B00MNAE3KS,B00MNAE3KS,AF5GKFK6J22ZYDJ2YJZQI34UVA7Q,2017-01-22 23:44:56.000,2,True,30,disgust,-1
1,One Star,Had a bad reaction to this product. Got hives from this product,[],B06X9Q5QPH,B06X9Q5QPH,AGTD6HAUMELV7QHJ2GZLRDDLDUBQ,2017-04-17 16:02:12.000,0,True,12,disgust,158
1,Doesn’t spin correctly,Doesn’t spin. Returned,[],B092PPCKBB,B092PPCKBB,AGDRT6WR6WFVSV2X4JEJFGMG642Q,2022-03-11 21:13:27.575,0,True,3,neutral,108
1,Awful!!,Makeup was extremely old and separating in the bottle. I put some on my face and broke out! I have used this brand forever and never has this happened to me. I messaged the owner a few times with no reply back for a refund!  DO NOT BUY THIS PRODUCT !!!,[],B00TWZXUGK,B00TWZXUGK,AHYOIF2WBOUBNASPCTAXIMHM7BDQ,2022-07-20 00:55:10.573,0,True,51,anger,55
1,Horrible,Once got wet it didn't poof up and kind of bent all together and can't use.  Feels lumpy and now discoloring.,[],B08CGSWP8G,B08CGSWP8G,AEZ5LJ72WYYYHLWPO7WWTNCA3QBQ,2021-11-24 17:31:22.910,0,True,21,disgust,-1
1,Not worth your money don't buy this product. It does not work.,This products do not do what they say it does don't waste your money or time. It made me put a star so I could write this it isn't even worh a star.,[],B091BVDRYP,B091BVDRYP,AFTBINSDGD6FJSIJGUZFP2TF3FBQ,2021-04-24 01:11:52.104,35,True,33,neutral,51
1,Horrible,This is the worst product I have ever purchased.  All three of my test clients called within 24 hours to let me know that the product had begun to chip immediately.  All of the chrome was off within the first 72 hours I mean off every last finger.  This is a trash product that I  will never purchase again.,[],B00Y3U0TBS,B00Y3U0TBS,AF6CLVHOMBTGN7BWYGXOXLVYWBDA,2017-02-11 22:32:44.000,0,True,59,disgust,-1
1,Very disappointing!,I tried this after running  out of Revitabrow and my eyebrows got thinner and thinner and thinner.  It also delivered inconsistent amounts of the product by cranking it out. Very disappointing in all parameters. I can't really say anything good about this product!,[],B015TJJYXU,B015TJJYXU,AHG2A25ESAIUUSDJ2TLYKZM7LPOA,2016-04-23 10:12:59.000,1,True,43,sadness,77
1,This products contains the toxic chemicals methylene chloride and methanol.,"There has been much discussion about this product on Amazon and professional nail tech blogs.  One of the most serious issues is the absence of a safety data sheet (SDS) from the manufacturer.  By law, manufacturers selling chemical products in the United States must provide accurately documented SDS upon request.  The manufacturer of this product has not provided such a SDS.  We ordered a product through Amazon which arrived via China Post/USPS identified as 'Makeup Tools' for customs purposes.  As professional chemists, we analyzed this product (pH, FTIR, TGA, elemental analysis and GC-MS).  This alkaline product contains methylene chloride, methanol, n-butoxyethanol, a series of n-alkane hydrocarbons and two different petroleum boiling point distillate fractions.  Methylene chloride and methanol are known toxic chemicals which can be absorbed through the skin and inhaled into your respiratory tract.  Please use Google to search for and open the SDS docs for these two chemicals and read the hazards.  This product is similar to a methylene chloride containing industrial paint strippers which are being removed from the marketplace due to their toxic ingredient(s).  This product is not suitable for sale to the general public or to the professional nail community as a nail polish remover.  AMAZON is derelict in its duty to police the products it sells; in this case the product is highlighted as ""Amazon's Choice"".  Please be aware that there are other brands of 'Magic Remover' being offered for sale with a similar name, paper label and bottle shape.  Buyer Beware!",[],B07SZS85DG,B07SZS85DG,AHWXJHHGZW4S4MBRV7H6BD3AA7VQ,2019-09-09 17:26:17.068,4,False,248,sadness,81
1,Disappointed,None of the Stencils worked,[],B08GK73CFZ,B08GK73CFZ,AFPSYVWW2YYWOA6KTPE5MQTIUITQ,2021-03-18 17:24:32.736,0,True,5,neutral,73
1,One Star,didn't like at all!  returned,[],B019GBG0IE,B019GBG0IE,AGFUSVFO27MAJ4Y63K65UC4TYE4Q,2018-03-15 15:23:43.976,0,True,5,sadness,23
1,Never warmed up,Lights turn on but it does not warm up the wax .,[],B001PIVFU0,B001PIVFU0,AGYNGQIOHFUZWD4OF5IIGHNBY5VQ,2023-03-01 23:16:35.901,0,True,12,sadness,49
1,Don’t stay on,"These are awful. The pieces of magnets that line the lash make it extremely noticeable you’re wearing them. They feel too heavy on my eyes to wear. I wouldn’t recommend these. Go for the kind, and only the kind, that have a thin magnetic strip across the entire lash. Sorry, these are garbage.",[],B08PKKG9HB,B08PKKG9HB,AFDYIK3FNPY2JFBQYUWC6GSBMIRQ_2,2021-03-17 18:11:25.915,0,False,53,disgust,29
1,Didn't get to try it.,It came and all the product was dumped out everywhere.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/91-zE9w98CL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/91-zE9w98CL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/91-zE9w98CL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07HL1WYS1,B07HL1WYS1,AHSUNXFPS26LHENFPPHVHQW6PXIQ,2021-09-19 01:44:43.195,0,True,10,disgust,-1
1,Don’t waste your money,Love the color but hate the quality. I made the mistake of purchasing this twice now and both times it’s broken into a million pieces within the first week.,[],B00KATOTBM,B00KATOTBM,AES7RVLGBUYQW5LS6XRV26EQTGYQ,2022-08-20 01:40:14.603,0,True,29,disgust,2
1,Horrible!§,Horrible wore out and turned gray in 2 weeks,[],B083GV2X7D,B083GV2X7D,AGRHPLDPHPUTLWNANC5JSGG4SSUA,2020-11-17 17:13:49.101,0,True,9,fear,-1
1,Doesn’t work with Sonicare,Would not work with Sonicare as it stated it would. The case broke when I went to snap the brush head in. Not durable at all and overall not worth it.,[],B09C5X4L24,B09C5X4L24,AF2AHJWSWPXOKI3775JGR5262XQQ,2021-11-29 18:28:33.799,0,True,31,sadness,1
1,Just dont,This review is so late but i still need to write one. I got the package late. The sad part was that both pencils were dry. I had high expectations that were not met. It was a waste of money,[],B07DFDZN95,B07DFDZN95,AHFPEB2XVBA5K2DKQC42BBXX5IRA,2018-11-18 17:27:56.209,0,False,40,sadness,62
1,One Star,I wanted cream not powder:(,[],B000E8T360,B000E8T360,AFZDU2KTUD6ULLUS5E6ZA75S7DXA,2018-03-12 13:05:52.752,0,True,5,neutral,137
1,Don’t buy!,Don’t buy it! You wasted your money! Can’t use at all but no return!,[],B07DMD8M5T,B07DMD8M5T,AFP7RH6EH43ZH35EO2AUI4CXJBBA,2018-11-29 20:12:41.847,1,True,14,anger,30
1,Mildewed! Molded!,Horrible! Smells awful! Mildewed!! Just awful! Do not get this!,[],B08LBGNKQS,B08LBGNKQS,AEGFP643C4NPKNF5HW774HCMFRFA,2021-03-26 21:28:54.164,1,True,10,disgust,9
1,not same like pic,dont have lace not same like pic  look very cheap  and plastic,[],B08QCVK2XN,B08QCVK2XN,AFXSTGSSICUYWA7FOPS2QK3WQ75A,2021-07-25 18:16:32.087,0,True,12,joy,3
1,Poor quality,This was a huge disappointment. It didn’t curl my hair very well and didn’t curl the right side at all. The curl would literally just stick out horizontally and I’ve tried several times. It also made my hair frizzy. I’ve never had that problem with any other curling iron. I decided to keep it because I kept wanting to give it more chances. However now it constantly malfunctions and now it doesn’t work at all. Whenever I hit the button it starts to twirl but then it just shuts off mid- twirl and I know I’m not hitting any other buttons. Disappointing considering it was not my main curling iron and I’ve barely used it. Reading some of the reviews it looks like I’m not the only one with the malfunctioning issue. I prefer my GHD way more.,[],B07Q6Y3V1W,B07Q6Y3V1W,AH3QXA3S5YBQA6OLANXK24ZGMPBQ,2022-08-21 02:27:18.922,20,False,138,sadness,33
1,producto mala calidad,mala calidad ya se rompio la diadema,[],B08GWS6QMR,B08GWS6QMR,AGS4H6PCGWBQV4ABF5VRA46BU5PQ,2021-06-21 18:40:31.730,0,True,7,neutral,6
1,Do not buy!,"This is cheaply made. The little balls that should roll smoothly over a surface fall out. The cream or lotion goes everywhere.<br />The idea is good,but, someone has to go back to the drawing table.",[],B07B38PXMJ,B07B37VC3J,AGRK5SG3YBXSI7OXKYDC3HEPCZOQ,2023-03-05 18:33:51.731,0,True,35,neutral,83
1,Torture tool for your shower . . .,Picture a stiff board with sandpaper - NOT a pleasant bathing experience!,[],B00YI0XFUU,B00YI0XFUU,AFXKDTO52FOATOQV4HIEXAYC6VCQ,2018-03-16 14:49:56.656,1,True,12,disgust,112
1,Do. Not. Bother.,"Waste of money.  Unless you have hair to your behind, the scrunchies are impossible to get on and stay over the hair.  The tutorial I saw said to clip it to your head before twisting the hair around it.  The clip pulls hair out.<br /><br />Complete and total waste.",[],B0922K76XW,B0922K76XW,AGBLM6FG5SBFTJBKK3SH4F3DPQJA,2021-06-03 01:29:56.692,0,True,49,disgust,-1
1,Too small,I was too small for me gave it to my sis whom is tall and skinny to small for her too,[],B08MDYJTKS,B08MDYJTKS,AEO6IQOBUKEHGER4NIWNUSG2OLYA,2020-12-17 04:01:28.832,0,True,21,neutral,-1
1,Don’t know how product is,"When I opened the package, the product was already used. I didn’t get to even try it because someone had already used it.",[],B071CXTMFV,B071CXTMFV,AFGPRNSSJKGA3KTLAAEVERIYYZHA,2018-09-28 23:52:00.359,6,True,23,neutral,-1
1,Garage,Product was dried up!! Garbage,[],B073NJVJVP,B073NJVJVP,AEX5H3BR4B7DBJGDMTB3QAHPGQWA,2019-05-15 17:35:22.945,0,True,5,disgust,92
1,One Star,"Stupid, waste of money. Do physical exercises instead, its free and will yield in better results.",[],B012VY5HGO,B012VY5HGO,AGYZIXR2UMQV757M47O34P27WF3Q,2016-10-22 13:34:53.000,0,True,16,anger,25
1,How easy it is to use . And that’s it’s a great product 😀,They didn’t work . Just to messy to use . Marsha,[],B084VLTZR6,B084VLTZR6,AGFTXPLK522BJQHGAOMVX3FQ52PA,2020-07-13 19:20:44.912,0,True,11,neutral,95
1,Not worth buying,Doesn't work.,[],B07VHNQHBN,B07VHNQHBN,AEXC2Y6JX2CE2EQ2NHNFJ4YXCQKA,2019-09-03 14:22:33.585,1,True,2,sadness,27
1,No grape seed lotion,No impressed it was like using any body lotion but just watered down ... I will stay with the grape seed oil. I thought I could use this so my hair wouldn’t get in the oil when I sleep. But I’ll just keep using a headband,[],B00TYDXUS8,B00TYDXUS8,AEZT2KKJQ5POHC2AWKGRA5G7DG6Q,2020-12-30 18:04:38.532,1,True,46,surprise,-1
1,Horrible Hair Dryer. Quits working within 2 weeks,This is second hair dryer I have ordered like this. They both quit hearing within 2 weeks. Do not recommend this item.,[],B089SJWDNS,B089SJWDNS,AEA4DASYA6WP3VYKV2RISN6LDBZA,2020-10-01 01:16:20.274,1,True,22,neutral,115
1,One Star,Does not work as a straightener more of a heavy duty brush,[],B071HT5ZVR,B071HT5ZVR,AH7NGH3LNJYASZJ4T637S2R6IBJA,2018-01-17 18:08:31.425,0,True,12,neutral,33
1,Zero stars.,"I was super excited to be able to do my own gel nails, but that quickly turned to disappointment. The smell of the polish is horribly strong but I figured worth it for a good home gel manicure.  I followed all directions exactly, but the first set peeled within 24 hours. Figuring it was beginner error, I tried two more times.  Both times, they peeled within 24-36 hours, like the entire nail’s worth of polish popped off. I also noticed on the last set, after 12-24 hours the polish color (a light purple) started to yellow. So not only were they peeling, what color was left was turning colors, and looked so awful.",[],B08NX42K6J,B08NX42K6J,AH2OEG7J6T3PX7NI6NZIFI4QUQ6A,2021-03-30 13:23:55.976,0,False,113,sadness,0
1,did not care for the product,just a packet of grease,[],B01KUXDRQ0,B01KUXDRQ0,AHNJ43ZY3XPUFLD3BOZIXFDWUVZQ,2019-01-09 23:49:31.680,0,True,5,neutral,100
1,Terrible and waste of money,"Absolutely no effect and poorly designed container.  Label color/print color difficult to read unless held under extremely bright light, which you do NOT want to do while getting ready to sleep.  Cap does not stay on, so you would never be able to travel with it.  Of course, there is no reason to include it in your travel bag as the tiny amount of melatonin in this is useless.  I wasted my money on this.",[],B00BN9PFUW,B00BN9PFUW,AEM52KC7WMO2R36WJF67KVSE2KDQ,2020-02-19 18:14:33.751,3,True,75,sadness,-1
1,Just Don’t,Horrible quality,[],B097LFBL2H,B097LFBL2H,AEHZKURTEJKD2PDRX2IXYJVSE6NQ,2021-08-31 01:32:23.381,0,True,2,fear,53
1,A waste of money,Too expensive and it is not a good product,[],B0753JSKQZ,B0753JSKQZ,AH7WH3IVILJ3IPLUQ5Q6N2KZ6JSQ,2021-04-22 13:09:35.499,0,True,9,sadness,-1
1,HORRIBLE,MADE MY EAR LOBES BE INFECTED BACKS DIDN'T FIT ON STUDS  I RETURNED  CAN'T WEAR ANY EARRINGS TILL EARS HEAL,[],B00197TCJI,B00197TCJI,AEL4ZXF76K4YRTN7UEUGUXGSTMWA,2022-12-22 01:31:48.216,0,True,20,anger,64
1,Blond wig,Beautiful wig if you have very little hair For me to much hair.,[],B07V21S3RP,B07V21S3RP,AFXHRMP7CVD6YWOYFJ4C4VGR2S5Q,2020-02-22 17:31:58.975,1,True,13,joy,3
